,Player,Year,Draft pick,Height (No Shoes),Height (With Shoes),Wingspan,Standing reach,Vertical (Max),Vertical (Max Reach),Vertical (No Step),Vertical (No Step Reach),Weight,Body Fat,Bench,Agility,Sprint,drafted or no,drafted_top10,Height (No Shoes)_zscore,Height (With Shoes)_zscore,Wingspan_zscore,Standing reach_zscore,Vertical (Max)_zscore,Vertical (Max Reach)_zscore,Vertical (No Step)_zscore,Vertical (No Step Reach)_zscore,Weight_zscore,Body Fat_zscore,Bench_zscore,Agility_zscore,Sprint_zscore
332,Sean Kilpatrick,2014,,189.23,193.675,200.66,251.46,88.9,351.79,74.93,337.82,99.336648,9.2,10.0,11.254999999999999,3.28,0,1,-0.9466677531337533,-0.8087509221002194,-0.8878060161201737,-0.873865525637731,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.16923512758500703,0.8058911680903181,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
333,Justise Winslow,2015,10.0,194.31,199.39000000000001,208.915,265.43,88.9,351.79,74.93,337.82,100.697424,5.3,10.0,11.254999999999999,3.28,1,1,-0.33773807553480195,-0.12079515600656693,-0.0627763946468515,0.25024061421790783,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.291009046807624,-0.7720058626151659,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
334,Myles Turner,2015,11.0,207.645,212.09,223.52,284.48,88.9,351.79,74.93,337.82,108.408488,9.3,10.0,11.254999999999999,3.28,1,0,1.2607023281624423,1.4079954353126583,1.3968913971905674,1.7831126231119618,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.981061255735787,0.8463500663135363,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
335,Trey Lyles,2015,12.0,205.74,208.915,217.17000000000002,274.32,88.9,351.79,74.93,337.82,109.31567199999999,12.1,10.0,11.254999999999999,3.28,1,0,1.032353699062836,1.0257977874828503,0.7622532268264736,0.9655808850351315,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,1.0622438685508637,1.979199216563627,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
336,Devin Booker,2015,13.0,194.31,197.485,203.835,260.35,87.63,347.98,69.85,330.2,93.439952,8.3,8.0,10.22,3.28,1,0,-0.33773807553480195,-0.35011374470445106,-0.5704869309381254,-0.15852525482050506,-0.18645932329277784,-0.303729026144167,-0.7289015686357765,-0.6166943328737795,-0.35845185571299865,0.4417610840813608,-0.5830784137931515,-2.106781296410866,-0.14214605678035735
337,Cameron Payne,2015,14.0,184.785,186.69,201.29500000000002,247.65,90.17,337.82,76.2,323.85,83.007336,6.3,10.0,10.89,3.28,1,0,-1.4794812210328334,-1.6495857473257955,-0.8243421990837624,-1.1804399274165418,0.1147890209021026,-1.3079042876408464,0.14992798123523318,-1.194077473213682,-1.2920519030863955,-0.3674168803829905,-0.03597943025220917,-0.8231198101200726,-0.14214605678035735
338,Kelly Oubre,2015,15.0,197.485,200.025,219.07500000000002,260.35,93.98,354.33,87.63,347.98,92.079176,5.7,7.0,11.1,3.32,1,0,0.042842972964543036,-0.04435562644060669,0.9526446779357021,-0.15852525482050506,0.5666615371944225,0.32388051229125275,1.7318211710030473,0.9999784600779594,-0.48022577493561563,-0.6101702697222956,-0.8566279055636228,-0.4207781502378854,0.19303985590125422
339,Terry Rozier,2015,16.0,184.785,188.595,203.835,250.19,96.52,346.71,83.82000000000001,334.01,86.18248,5.6,7.0,10.88,3.15,1,0,-1.4794812210328334,-1.4202671586279114,-0.5704869309381254,-0.9760569928973354,0.8679098813893011,-0.42925093383125545,1.204523441080444,-0.2702644486698358,-1.0079127582336225,-0.6506291679455134,-0.8566279055636228,-0.8422789367811288,-1.231500272995593
340,Rashad Vaughn,2015,17.0,192.405,195.58,200.66,256.54,86.36,342.9,71.12,327.66,90.264808,6.2,5.0,11.41,3.21,1,0,-0.5660867046344082,-0.5794323334023352,-0.8878060161201737,-0.46509965659931585,-0.3370834953902172,-0.8058166568925096,-0.5531356586615733,-0.8476475890097385,-0.6425910005657716,-0.4078757786062079,-1.4037268891045651,0.1731547762548707,-0.7287214039731758
341,Sam Dekker,2015,18.0,202.565,205.74,212.09,269.24,87.63,356.87,64.77,334.01,99.336648,7.5,5.0,10.71,3.28,1,0,0.6517726505634909,0.6436001396530457,0.25454269053519685,0.5568150159967187,-0.18645932329277784,0.574924327665424,-1.431965208532583,-0.2702644486698358,0.16923512758500703,0.11808989829562014,-1.4037268891045651,-1.1679840900190912,-0.14214605678035735
342,Jerian Grant,2015,19.0,191.135,193.675,201.93,254.0,88.9,351.79,74.93,337.82,89.811216,5.6,10.0,11.254999999999999,3.28,1,0,-0.7183191240341469,-0.8087509221002194,-0.7608783820473539,-0.6694825911185246,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-0.6831823069733106,-0.6506291679455134,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
343,D'Angelo Russell,2015,2.0,191.135,195.58,207.645,259.08,88.9,351.79,74.93,337.82,87.543256,8.3,10.0,11.254999999999999,3.28,1,1,-0.7183191240341469,-0.5794323334023352,-0.18970402871966857,-0.2607167220801117,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-0.8861388390110055,0.4417610840813608,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
344,Delon Wright,2015,20.0,193.675,196.85,201.93,257.81,78.74,336.55,74.93,332.74,82.100152,6.6,4.0,11.21,3.29,1,0,-0.4138542852346696,-0.42655327427041473,-0.7608783820473539,-0.3629081893397138,-1.2408285279748568,-1.4334261953279293,-0.025837928738967956,-0.3857410767378153,-1.3732345159014736,-0.2460401857133379,-1.6772763808750364,-0.2100277569662603,-0.0583495786099526
345,Justin Anderson,2015,21.0,196.215,198.755,212.725,256.54,109.22,365.76,96.52,353.06,104.779752,5.0,12.0,11.1,3.22,1,0,-0.10938944643519564,-0.1972346855725306,0.31800650757160537,-0.46509965659931585,2.3741516023637,1.453577681475015,2.962182540822459,1.4618849723498826,0.656330804475475,-0.8933825572848184,0.5111195532887332,-0.4207781502378854,-0.6449249258027709
346,Bobby Portis,2015,22.0,207.01,209.55,218.44,275.59000000000003,80.01,355.6,63.5,339.09000000000003,111.583632,8.9,5.0,11.71,3.56,1,0,1.1845861184625712,1.102237317048814,0.8891808608992907,1.0677723522947382,-1.0902043558774157,0.4494024199783412,-1.6077311185067842,0.19164206360209254,1.2652004005885586,0.6845144734206658,-1.4037268891045651,0.7479285760865706,2.2041553319909237
347,Rondae Hollis-Jefferson,2015,23.0,196.85,200.66,218.44,264.16,96.52,360.68,81.28,345.44,95.707912,5.0,13.0,10.51,3.12,1,0,-0.033273236735328005,0.032083903125353544,0.8891808608992907,0.14804914695830576,0.8679098813893011,0.9514900507266781,0.8529916211320397,0.7690252039419953,-0.15549532367530491,-0.8933825572848184,0.7846690450592044,-1.5511666232402255,-1.4828897075068
348,Tyus Jones,2015,24.0,183.51500000000001,187.96,195.58,246.38,82.55,328.93,67.31,313.69,83.91452,6.5,2.0,11.89,3.32,1,0,-1.6317136404325687,-1.4967066881938718,-1.3955165524114477,-1.2826313946761463,-0.788956011682537,-2.1865576414504377,-1.0804333885841788,-2.117890497757534,-1.2108692902713176,-0.2864990839365553,-2.2243753644159785,1.092792855985589,0.19303985590125422
349,Jarell Martin,2015,25.0,203.2,206.375,207.645,270.51,87.63,358.14,72.39,342.9,108.408488,10.1,19.0,11.12,3.27,1,0,0.7278888602633585,0.720039669219006,-0.18970402871966857,0.6590064832563207,-0.18645932329277784,0.7004462353525068,-0.3773697486873722,0.5380719478060311,0.981061255735787,1.170021252099276,2.4259659956820316,-0.382459896915773,-0.2259425349507584
350,Larry Nance,2015,27.0,201.93,204.47,217.17000000000002,274.32,95.25,369.57,73.66,347.98,102.965384,6.4,10.0,10.89,3.25,1,0,0.5756564408636233,0.4907210805211218,0.7622532268264736,0.9655808850351315,0.7172857092918619,1.8301434045362692,-0.20160383871317106,0.9999784600779594,0.493965578845319,-0.3269579821597727,-0.03597943025220917,-0.8231198101200726,-0.3935354912915642
351,R.J. Hunter,2015,28.0,194.31,198.12,209.55,264.16,85.09,349.25,69.85,334.01,83.91452,6.0,1.0,10.97,3.26,1,0,-0.33773807553480195,-0.27367421513849083,0.0006874223895598666,0.14804914695830576,-0.4877076674876566,-0.17820711845708417,-0.7289015686357765,-0.2702644486698358,-1.2108692902713176,-0.48879357505264304,-2.49792485618645,-0.6698467968316195,-0.30973901312116314
352,Chris McCullough,2015,29.0,203.835,205.74,221.615,276.86,88.9,351.79,74.93,337.82,90.264808,6.2,10.0,11.254999999999999,3.28,1,0,0.8040050699632296,0.6436001396530457,1.206499946081339,1.1699638195543403,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-0.6425910005657716,-0.4078757786062079,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
353,Kevon Looney,2015,30.0,203.2,206.375,222.25,279.4,88.9,351.79,74.93,337.82,100.697424,11.9,10.0,11.254999999999999,3.28,1,0,0.7278888602633585,0.720039669219006,1.2699637631177476,1.3743467540735443,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.291009046807624,1.8982814201171923,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
354,Montrezl Harrell,2015,32.0,200.66,201.93,224.155,276.86,88.9,351.79,74.93,337.82,114.758776,11.9,10.0,11.254999999999999,3.28,1,0,0.42342402146388464,0.18496296225727743,1.460355214226976,1.1699638195543403,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,1.5493395454413317,1.8982814201171923,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
355,Jordan Mickey,2015,33.0,200.66,203.835,221.615,269.24,95.25,364.49,83.82000000000001,353.06,107.954896,7.2,9.0,11.8,3.28,1,0,0.42342402146388464,0.41428155095516156,1.206499946081339,0.5568150159967187,0.7172857092918619,1.3280557737879322,1.204523441080444,1.4618849723498826,0.9404699493282479,-0.0032867963740324207,-0.30952892202268034,0.9203607160360798,-0.14214605678035735
356,Anthony Brown,2015,34.0,196.215,204.47,211.455,265.43,87.63,353.06,69.85,335.28000000000003,95.707912,6.1,4.0,11.06,3.18,1,0,-0.10938944643519564,0.4907210805211218,0.1910788734987883,0.25024061421790783,-0.18645932329277784,0.19835860460416993,-0.7289015686357765,-0.15478782060185114,-0.15549532367530491,-0.4483346768294256,-1.6772763808750364,-0.49741465688211023,-0.9801108384843825
357,Rakeem Christmas,2015,36.0,203.835,207.645,226.695,280.67,88.9,351.79,73.66,354.33,110.222856,9.6,9.0,11.57,3.47,1,0,0.8040050699632296,0.8729187283509299,1.714210482372613,1.476538221333151,-0.03583515119533677,0.0728366969170871,-0.20160383871317106,1.577361600417862,1.1434264813659416,0.9677267609831884,-0.30952892202268034,0.47970080283177685,1.4499870284572995
358,Richaun Holmes,2015,37.0,203.835,207.01,217.17000000000002,274.32,91.44,365.76,82.55,356.87,110.222856,8.8,15.0,11.37,3.32,1,0,0.8040050699632296,0.7964791987849662,0.7622532268264736,0.9655808850351315,0.26541319299954197,1.453577681475015,1.028757531106241,1.8083148565538263,1.1434264813659416,0.6440555751974485,1.3317680286001468,0.09651826961064244,0.19303985590125422
359,Pat Connaughton,2015,41.0,193.04,196.215,205.105,243.84,111.76,355.6,95.25,339.09000000000003,97.52228,10.2,13.0,10.74,3.2,1,0,-0.48997049493454065,-0.502992803836375,-0.4435592968653084,-1.4870143291953526,2.6753999465585805,0.4494024199783412,2.786416630848258,0.19164206360209254,0.006869901954851058,1.2104801503224936,0.7846690450592044,-1.1105067100359225,-0.8125178821435768
360,Olivier Hanlan,2015,42.0,191.135,193.675,199.39000000000001,254.0,86.36,340.36,71.12,325.12,84.368112,4.3,19.0,11.36,3.25,1,0,-0.7183191240341469,-0.8087509221002194,-1.0147336501929909,-0.6694825911185246,-0.3370834953902172,-1.0568604722666752,-0.5531356586615733,-1.0786008451457028,-1.1702779838637785,-1.1765948448473413,2.4259659956820316,0.07735914294958623,-0.3935354912915642
361,Joseph Young,2015,43.0,184.785,187.96,195.58,240.03,102.87,342.9,87.63,327.66,82.553744,4.1,9.0,10.74,3.25,1,0,-1.4794812210328334,-1.4967066881938718,-1.3955165524114477,-1.7935887309741634,1.6210307418765015,-0.8058166568925096,1.7318211710030473,-0.8476475890097385,-1.3326432094939344,-1.2575126412937765,-0.30952892202268034,-1.1105067100359225,-0.3935354912915642
362,Andrew Harrison,2015,44.0,194.31,196.85,205.74,254.0,83.82000000000001,337.82,67.31,321.31,96.615096,5.9,10.0,11.16,3.34,1,0,-0.33773807553480195,-0.42655327427041473,-0.380095479828897,-0.6694825911185246,-0.638331839585096,-1.3079042876408464,-1.0804333885841788,-1.4250307293496463,-0.07431271086022694,-0.5292524732758604,-0.03597943025220917,-0.30582339027154476,0.36063281224206
363,Marcus Thornton,2015,45.0,187.325,189.865,202.565,247.65,109.22,356.87,87.63,335.28000000000003,80.28578399999999,5.3,3.0,10.96,3.02,1,0,-1.1750163822333595,-1.2673880994959876,-0.6974145650109453,-1.1804399274165418,2.3741516023637,0.574924327665424,1.7318211710030473,-0.15478782060185114,-1.5355997415316296,-0.7720058626151659,-1.9508258726455074,-0.6890059234926758,-2.320854489210829
364,Norman Powell,2015,46.0,190.5,193.675,210.185,260.35,102.87,363.22,82.55,342.9,97.52228,6.4,5.0,10.76,3.2,1,0,-0.7944353337340145,-0.8087509221002194,0.0641512394259684,-0.15852525482050506,1.6210307418765015,1.2025338661008493,1.028757531106241,0.5380719478060311,0.006869901954851058,-0.3269579821597727,-1.4037268891045651,-1.07218845671381,-0.8125178821435768
365,Dakari Johnson,2015,48.0,210.82,212.725,218.44,284.48,63.5,347.98,57.15,341.63,120.20188,14.9,4.0,11.5,3.62,1,0,1.6412833766617838,1.4844349648786186,0.8891808608992907,1.7831126231119618,-3.0483185931441343,-0.303729026144167,-2.486560668377793,0.42259531973805153,2.0364352223317996,3.1120483668137187,-1.6772763808750364,0.34558691620438,2.706934201013341
366,Aaron White,2015,49.0,202.565,205.105,212.09,270.51,88.9,359.41,76.2,346.71,99.79024,8.0,7.0,11.62,3.38,1,0,0.6517726505634909,0.5671606100870821,0.25454269053519685,0.6590064832563207,-0.03583515119533677,0.8259681430395953,0.14992798123523318,0.8845018320099747,0.20982643399254602,0.3203843894117079,-0.8566279055636228,0.5754964361370579,0.6958187249236716
367,Tyler Harvey,2015,51.0,189.865,193.04,196.85,250.19,72.39,322.58,66.04,316.23,82.100152,9.2,1.0,10.52,3.44,1,0,-0.8705515434338822,-0.885190451666183,-1.2685889183386307,-0.9760569928973354,-1.9939493884620554,-2.814167179885863,-1.2561992985583799,-1.8869372416215695,-1.3732345159014736,0.8058911680903181,-2.49792485618645,-1.5320074965791692,1.198597593946089
368,Branden Dawson,2015,56.0,196.85,200.025,210.82,266.7,87.63,354.33,72.39,339.09000000000003,104.32616,5.8,12.0,12.37,3.2,1,0,-0.033273236735328005,-0.04435562644060669,0.12761505646237692,0.35243208147750993,-0.18645932329277784,0.32388051229125275,-0.3773697486873722,0.19164206360209254,0.6157394980679359,-0.5697113714990781,0.5111195532887332,2.012430935716304,-0.8125178821435768
369,J.P. Tokoto,2015,58.0,196.215,198.755,208.28,255.27,101.6,356.87,87.63,342.9,88.904032,4.1,12.0,11.01,3.27,1,0,-0.10938944643519564,-0.1972346855725306,-0.12624021168326002,-0.5672911238589202,1.4704065697790605,0.574924327665424,1.7318211710030473,0.5380719478060311,-0.7643649197883886,-1.2575126412937765,0.5111195532887332,-0.5932102901873947,-0.2259425349507584
370,Willie Cauley-Stein,2015,6.0,211.455,214.63,220.98,281.94,88.9,351.79,74.93,337.82,109.76926399999999,6.3,10.0,11.254999999999999,3.28,1,1,1.717399586361655,1.7137535535765027,1.1430361290449276,1.578729688592753,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,1.1028351749584027,-0.3674168803829905,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
371,Stanley Johnson,2015,8.0,195.58,199.39000000000001,212.09,259.08,88.9,351.79,74.93,337.82,109.76926399999999,7.5,10.0,11.254999999999999,3.28,1,1,-0.18550565613506328,-0.12079515600656693,0.25454269053519685,-0.2607167220801117,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,1.1028351749584027,0.11808989829562014,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
372,Frank Kaminsky,2015,9.0,212.725,215.26500000000001,210.82,278.13,88.9,351.79,74.93,337.82,104.779752,9.4,10.0,11.254999999999999,3.28,1,1,1.8696320057613902,1.7901930831424664,0.12761505646237692,1.2721552868139423,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.656330804475475,0.8868089645367536,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
373,Aaron Harrison,2015,,194.31,198.12,203.835,255.27,87.63,342.9,72.39,327.66,94.80072799999999,6.0,1.0,11.254999999999999,3.27,0,1,-0.33773807553480195,-0.27367421513849083,-0.5704869309381254,-0.5672911238589202,-0.18645932329277784,-0.8058166568925096,-0.3773697486873722,-0.8476475890097385,-0.2366779364903829,-0.48879357505264304,-2.49792485618645,-0.12381168699150906,-0.2259425349507584
374,Alan Williams,2015,,201.29500000000002,203.835,217.805,270.51,72.39,342.9,64.77,335.28000000000003,118.387512,12.0,8.0,12.07,3.5,0,1,0.4995402311637557,0.41428155095516156,0.8257170438628821,0.6590064832563207,-1.9939493884620554,-0.8058166568925096,-1.431965208532583,-0.15478782060185114,1.8740699967016436,1.9387403183404097,-0.5830784137931515,1.4376571358846078,1.7013764629685062
375,Brandon Ashley,2015,,201.29500000000002,204.47,221.615,266.7,90.17,356.87,80.01,346.71,103.418976,8.8,9.0,11.3,3.58,0,1,0.4995402311637557,0.4907210805211218,1.206499946081339,0.35243208147750993,0.1147890209021026,0.574924327665424,0.6772257111578386,0.8845018320099747,0.5345568852528579,0.6440555751974485,-0.30952892202268034,-0.037595617016751015,2.3717482883317293
376,Chasson Randle,2015,,184.785,186.69,200.66,245.11,100.33,345.44,85.09,330.2,81.192968,4.5,6.0,10.61,3.2,0,1,-1.4794812210328334,-1.6495857473257955,-0.8878060161201737,-1.3848228619357483,1.319782397681621,-0.5547728415183383,1.380289351054645,-0.6166943328737795,-1.4544171287165515,-1.0956770484009062,-1.1301773973340938,-1.35957535662966,-0.8125178821435768
377,Chris Walker,2015,,205.105,206.375,220.345,274.32,93.98,368.3,77.47,351.79,94.347136,5.1,6.0,11.32,3.35,0,1,0.9562374893629648,0.720039669219006,1.079572312008519,0.9655808850351315,0.5666615371944225,1.7046214968491864,0.3256938912094343,1.346408344281903,-0.27726924289792065,-0.8529236590616011,-1.1301773973340938,0.000722636305361403,0.44442929041246476
378,Christian Wood,2015,,206.375,209.55,221.615,283.21,88.9,351.79,74.93,337.82,97.975872,14.7,10.0,11.254999999999999,3.28,0,1,1.1084699087627035,1.102237317048814,1.206499946081339,1.6809211558523551,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.04746120836239005,3.031130570367283,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
379,Cliff Alexander,2015,,201.29500000000002,204.47,222.25,278.13,88.9,351.79,74.93,337.82,108.408488,5.8,10.0,11.254999999999999,3.28,0,1,0.4995402311637557,0.4907210805211218,1.2699637631177476,1.2721552868139423,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.981061255735787,-0.5697113714990781,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
380,Corey Hawkins,2015,,184.785,187.325,203.2,252.73,86.36,339.09000000000003,72.39,325.12,87.089664,5.5,9.0,10.97,3.51,0,1,-1.4794812210328334,-1.5731462177598354,-0.6339507479745368,-0.771674058378129,-0.3370834953902172,-1.182382379953758,-0.3773697486873722,-1.0786008451457028,-0.9267301454185446,-0.6910880661687308,-0.30952892202268034,-0.6698467968316195,1.7851729411389072
381,Dez Wells,2015,,190.5,193.04,207.01,255.27,99.06,354.33,80.01,335.28000000000003,94.80072799999999,8.1,15.0,10.75,3.2,0,1,-0.7944353337340145,-0.885190451666183,-0.2531678457560799,-0.5672911238589202,1.1691582255841817,0.32388051229125275,0.6772257111578386,-0.15478782060185114,-0.2366779364903829,0.36084328763492524,1.3317680286001468,-1.0913475833748663,-0.8125178821435768
